sigma,max_score,x_idx,y_idx,stds
31.387535070140284,14.469967586701927,733,472,11.505595993666084
31.507755511022047,14.452995171087442,732,473,11.485241250936548
31.62797595190381,14.43623023957681,731,475,11.460130371606258
31.748196392785577,14.419667216720503,730,477,11.435073096784002
31.86841683366734,14.403311172118148,729,478,11.41517885365279
31.988637274549102,14.38715478726326,728,480,11.390323584683493
32.108857715430865,14.371186817009011,727,482,11.365531622964305
32.229078156312625,14.355411133964092,725,484,11.33565310193957
32.34929859719439,14.339821941868497,724,486,11.311062960654748
32.46951903807615,14.324407724659007,723,488,11.286546285315934
32.58973947895792,14.309173599589919,722,489,11.26759727077922
32.70995991983968,14.294107992303058,721,491,11.243304456801592
32.83018036072144,14.279203174797575,720,493,11.21909166130348
32.95040080160321,14.264465239561659,718,495,11.19014870905989
33.07062124248497,14.24988249759514,717,497,11.16616550490582
33.190841683366735,14.235446429128938,716,499,11.142269282939052
33.311062124248494,14.221152544543623,715,501,11.118462248272037
33.43128256513026,14.207008101110102,713,503,11.090161294433456
33.55150300601203,14.192997641102775,712,505,11.066598551225002
33.671723446893786,14.179117656351746,711,506,11.049075633987075
33.79194388777555,14.165369502993585,710,508,11.025753587876427
33.91216432865731,14.151740905660048,709,510,11.002527480351073
34.03238476953908,14.138227772690763,708,512,10.979398868657857
34.152605210420845,14.124826101898279,707,514,10.956369217963285
34.272825651302604,14.111539070348677,705,516,10.929229104655178
34.39304609218437,14.098355833065689,704,518,10.906457190643671
34.51326653306613,14.085273063316581,704,519,10.894112076696725
34.633486973947896,14.072287990964522,703,521,10.871530428502439
34.75370741482966,14.059399263143842,701,523,10.84504286306984
34.87392785571142,14.046599671380802,700,525,10.82272260566544
34.99414829659319,14.033887235195216,700,526,10.810750189122595
35.11436873747495,14.021261342718857,699,528,10.788622923473454
35.234589178356714,14.008714946273152,698,530,10.766601763686655
35.35480961923848,13.996245069187406,697,532,10.744687591678408
35.47503006012024,13.98385032362188,696,533,10.729316783829985
35.595250501002006,13.971533340214519,696,535,10.711324014178958
35.715470941883765,13.959287120125412,695,537,10.689715116850847
35.83569138276553,13.94711386531552,694,538,10.674721590835077
35.9559118236473,13.935005197726015,693,540,10.653358227883105
36.07613226452906,13.92296395632705,693,541,10.642142144803916
36.196352705410824,13.910989534254277,692,543,10.620976976735331
36.31657314629258,13.899074490086752,692,545,10.603333629929766
36.43679358717435,13.887227246325814,691,546,10.58894541579851
36.55701402805611,13.875439406251978,691,548,10.571421999628225
36.677234468937876,13.863709906428983,690,549,10.557264867845198
36.79745490981964,13.852047395294235,690,551,10.539864894628415
36.9176753507014,13.840436106075567,690,552,10.52915665671364
37.03789579158317,13.828890929864569,689,554,10.508663351972391
37.15811623246493,13.81739663366581,689,555,10.498107984822989
37.27833667334669,13.80596306609478,688,557,10.477818301061857
37.39855711422846,13.794584487961396,688,559,10.460704874405215
37.51877755511022,13.783267943063171,688,560,10.450361824361083
37.638997995991986,13.772001497237284,688,561,10.440082466907741
37.759218436873745,13.760796526410568,687,563,10.420164627358456
37.87943887775551,13.749643345674214,687,565,10.403284889080826
37.99965931863728,13.738552219176539,687,566,10.393221986822539
38.11987975951904,13.727510623145193,687,567,10.383223155752594
38.2401002004008,13.71652736411831,687,569,10.366510258082734
38.36032064128256,13.705599456728024,686,571,10.347053927176718
38.48054108216433,13.694730639832905,686,572,10.337274926428183
38.600761523046096,13.683913740639365,686,574,10.320756799560439
38.720981963927855,13.673157635893192,686,575,10.31110821697613
38.84120240480962,13.662451134188279,686,577,10.29470660608521
38.96142284569138,13.651807757465194,686,578,10.285189974139193
39.08164328657315,13.641213222880449,686,580,10.268909322768238
39.20186372745491,13.630682419337356,686,581,10.259526001220966
39.32208416833667,13.620201178168228,686,583,10.243370480999058
39.44230460921844,13.609782627748304,686,584,10.234121664817208
39.5625250501002,13.599415767774806,686,586,10.21809518566119
39.682745490981965,13.589108991254037,686,587,10.208981912927165
39.80296593186373,13.57885736743905,686,589,10.193088133252559
39.92318637274549,13.56866173293222,686,590,10.184111293049895
40.04340681362726,13.558525973890399,686,592,10.168353629977284
40.16362725450902,13.548442736001165,686,594,10.15266204479117
40.28384769539078,13.538421218873886,686,595,10.143895609776623
40.40406813627255,13.528454834120012,686,597,10.128345606325066
40.52428857715431,13.518547000660345,687,598,10.12201145588341
40.644509018036075,13.508696043208493,687,600,10.106578576485859
40.764729458917834,13.498903332149643,687,601,10.098071058808932
40.8849498997996,13.489169980398344,687,603,10.082786132219269
41.00517034068136,13.47949141260849,687,605,10.067575642727185
