source,player,family,shared_scale,model,n_train,n_test,n_params,train_ll,test_ll,test_ll_per_visit,scale,axis_sd,bias_x,nu_visit,s_hit,s_miss,at_boundary,seconds,nfev,sim_p_t20,obs_p_t20,sim_t20_lift_12,obs_t20_lift_12,sim_mag_corr,obs_mag_corr,sim_far,obs_far,shape_beta,shape_nu,shape_eps,shape_kappa,shape_ratio
dartsviz_pdc_2017,Raymond van Barneveld,gaussian,False,gaussian,389,404,4,-1957.211654181432,-1933.509328210352,-4.785914178738495,12.65548990842454,12.65548990842454,-0.7110074917179947,0.0,0.0302076310637097,0.1797536990694549,True,12.472190141677856,233,0.1708333333333333,0.3704620462046205,2.8421111505595453,12.629399585921323,0.0048466324079823,0.0969030115122513,0.0,0.0041254125412541,,,,,
dartsviz_pdc_2017,Raymond van Barneveld,exp-power,False,exp-power,389,404,5,-1629.1838218118655,-1642.9409478130142,-4.066685514388649,0.7340824829313203,12.70266153510313,-1.3109078767165432,0.0,0.0300201692134036,0.1726263924082909,False,36.12950086593628,416,0.3805,0.3704620462046205,5.203399362739819,12.629399585921323,0.0004626132336578,0.0969030115122513,0.0030416666666666,0.0041254125412541,0.515810390153232,,,,
dartsviz_pdc_2017,Raymond van Barneveld,student-t,False,student-t,389,404,5,-1590.7949670958087,-1612.741955444363,-3.991935533278126,5.853743563840528,41.0614783497126,-2.726504683453606,0.0,0.0287738404118641,0.1570268968089461,True,31.234336614608765,461,0.3695,0.3704620462046205,5.484681275783715,12.629399585921323,-0.0042137548092329,0.0969030115122513,0.0066666666666666,0.0041254125412541,,2.041490199513033,,,
dartsviz_pdc_2017,Raymond van Barneveld,core+uniform,False,core+uniform,389,404,5,-1571.912595671185,-1603.2055552221034,-3.968330582232929,7.417092464877443,18.111454620781007,-3.567557225013285,0.0,0.0272490596575318,0.1390648873495032,False,31.16563630104065,313,0.3386666666666666,0.3704620462046205,3.6259115299944966,12.629399585921323,-0.0058888856542875,0.0969030115122513,0.0182083333333333,0.0041254125412541,,,0.0380769920185589,,
dartsviz_pdc_2017,Raymond van Barneveld,two-component,False,two-component,389,404,6,-1559.4962744057286,-1594.6098339607247,-3.9470540444572393,7.427119204786907,24.09342668509464,-3.5187707892547384,0.0,0.0266372258031151,0.1234714972782674,False,42.69016337394714,454,0.342,0.3704620462046205,3.856455612799514,12.629399585921323,-0.0063505066784669,0.0969030115122513,0.0209166666666666,0.0041254125412541,,,0.0380952885807356,15.84263534270063,
dartsviz_pdc_2017,Raymond van Barneveld,gaussian,True,gaussian + visit scale,389,404,5,-1673.8905855761218,-1677.557920574991,-4.152371090532156,10.212466024180072,10.212466024180072,-2.3775933463310848,0.5836562762247365,0.0301943574163146,0.1792786368181117,True,131.26020526885986,314,0.331625,0.3704620462046205,24.914055675849976,12.629399585921323,0.2113548841432843,0.0969030115122513,0.0015416666666666,0.0041254125412541,,,,,
dartsviz_pdc_2017,Raymond van Barneveld,student-t,True,student-t + visit scale,389,404,6,-1590.7949670955793,-1612.7419303896982,-3.991935471261629,5.853741927545921,41.06060675532608,-2.726506836975324,2.1087098144560682e-07,0.0287738587123395,0.157026897390063,True,545.5149075984955,1287,0.3719583333333333,0.3704620462046205,6.3860414394765534,12.629399585921323,0.0003573285333557,0.0969030115122513,0.0065416666666666,0.0041254125412541,,2.0414919738236814,,,
dartsviz_pdc_2017,Daryl Gurney,gaussian,False,gaussian,367,378,4,-1810.902701924021,-1744.8322935263066,-4.615958448482292,11.465253625513542,11.465253625513542,0.4113917053181389,0.0,0.0064659460443613,0.2435248389612423,True,12.738548517227173,209,0.1921666666666666,0.3500881834215167,5.177220452407077,33.49789502377563,-0.0008234968289001,0.0209163656149394,0.0,0.0026455026455026,,,,,
dartsviz_pdc_2017,Daryl Gurney,exp-power,False,exp-power,367,378,5,-1532.900885950132,-1556.8198804398876,-4.118571112274835,0.6241947393847631,12.003521490075562,-0.4837377232072345,0.0,0.0057533930767173,0.2432883954280387,False,43.38732838630676,736,0.3922916666666666,0.3500881834215167,9.293340868329114,33.49789502377563,-0.0063871634187103,0.0209163656149394,0.003,0.0026455026455026,0.5058111259517966,,,,
dartsviz_pdc_2017,Daryl Gurney,student-t,False,student-t,367,378,5,-1517.118307424635,-1545.5011865160636,-4.088627477555724,5.490797802800935,41.94157749663045,-2.9872137315935903,0.0,0.0037287448978091,0.2407444456112758,True,25.330155849456787,368,0.379375,0.3500881834215167,10.359913896392191,33.49789502377563,-0.0081272389203036,0.0209163656149394,0.0058333333333333,0.0026455026455026,,2.0348754003717,,,
dartsviz_pdc_2017,Daryl Gurney,core+uniform,False,core+uniform,367,378,5,-1546.7368789164896,-1575.7160040587694,-4.168560857298332,7.680315975242329,16.918383737217667,-2.984300195829292,0.0,0.0032964515537307,0.2275324696178545,False,42.491084814071655,674,0.315875,0.3500881834215167,7.93467656415695,33.49789502377563,-0.0098085396895621,0.0209163656149394,0.014625,0.0026455026455026,,,0.0317114220750626,,
dartsviz_pdc_2017,Daryl Gurney,two-component,False,two-component,367,378,6,-1511.2615388506638,-1548.1346060003234,-4.095594195768052,6.099824775038463,12.290700407699395,-5.148216807536633,0.0,0.006145994054192,0.2434107040663613,False,52.59149217605591,447,0.3702916666666667,0.3500881834215167,10.23793072439864,33.49789502377563,-0.0079413151219128,0.0209163656149394,0.0049583333333333,0.0026455026455026,,,0.0946826423152259,5.772153015535113,
